batch_ts,run_index,topology,algo,nodes,num_switches,num_controllers,objective,alpha,beta,k_paths,link_sens,obj_value,solve_time_sec,mip_gap,status,ctrl_load_mean_init,ctrl_load_mean_final,ctrl_load_max_init,ctrl_load_max_final,ctrl_capacity_mean,ctrl_usable_capacity_mean,mig_total,mig_count,mig_cc,mig_rt_penalty,load_dev_init,load_dev_final,ctrl_util_mean_init,ctrl_util_mean_final,ctrl_util_max_init,ctrl_util_max_final,delta_ctrl_util_max,ctrl_util_p95_init,ctrl_util_p95_final,ctrl_util_std_final,ctrl_util_cov_final,jain_load_init,jain_load_final,ctrl_headroom_mean_final,ctrl_headroom_p50_final,ctrl_headroom_p95_final,rt_mean_init_ms,rt_mean_final_ms,delta_rt_mean_ms,rt_max_init_ms,rt_max_final_ms,rt_p95_init_ms,rt_p95_final_ms,delta_rt_p95_ms,prop_delay_mean_ms,prop_delay_max_ms,queue_delay_mean_ms,queue_delay_max_ms,sync_delay_ms,ctrl_rt_mean_ms,ctrl_rt_p95_ms,ctrl_rt_max_ms,unstable_controllers,link_util_mean,link_util_max,link_util_p95,violated_links_count,excess_util_total,rebalanced_load_total
20260624_121039,0,Bellcanada,,48,48,8,maxmin,0.5,0.5,5,0.0,9972777.122813145,0.03561223699944094,0.0,SUCCESS,nan,1071.75,nan,1355.0,1649.125,1319.3000000000002,10733996.117895428,12,10733984.117895428,0.0,1539.0,1201.0,0.6395974461827101,0.6480118850712941,0.9964685108887581,0.7975279576221307,-0.1989405532666274,0.987198351971748,0.7964979399646852,0.23119817323719655,0.356780760605587,0.6978728179096588,0.8834845357256513,0.35198811492870585,0.239953631604293,0.7719168601791371,55.73142302553131,nan,nan,inf,339.94246164316644,nan,nan,nan,27.992030699696375,91.22316350680327,67.32071771127532,238.09523809523552,54.83360942891599,0.0,0.0,0.0,0,0.6261500995742164,0.935864166564992,0.8989385127407585,6,0.5644908201814874,1639.0
20260624_121039,0,Bellcanada,,48,0,0,maxmin,0.5,0.5,5,0.0,,0.0,,EXCEPTION_NameError_name 'run_baseline3_easm_exact' is not defined,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0
20260624_122133,0,AttMpls,,25,25,4,maxmin,0.5,0.5,5,0.0,2955395.901658617,0.0048059730033855885,0.0,SUCCESS,nan,1112.25,nan,1340.0,1660.25,1328.2,3117131.1267734533,5,3117126.1267734533,0.0,1490.0,548.0,0.6731576447463536,0.6707582044315564,0.974510966212211,0.7943094250148192,-0.18020154119739185,0.9700372423493663,0.7857285799387927,0.12279282336321408,0.18306570467859815,0.7834689779770878,0.9686371821280146,0.3292417955684436,0.2903745217830044,0.49862635437529446,50.837908693201555,nan,nan,inf,143.12125102777853,nan,nan,nan,18.169833195782676,45.4108636277099,37.61532554233085,104.1666666666652,15.090555517618368,0.0,0.0,0.0,0,0.6856092471252285,1.3443532108676752,1.0377505011484887,5,1.3037072911755092,638.0
20260624_122134,0,AttMpls,,25,25,4,maxmin,0.5,0.5,5,0.0,1736543761.1616488,0.0009120199974859133,,SUCCESS,1112.25,1112.25,1644.0,1319.0,1660.25,1328.2,12597768.650006974,12,12597756.650006974,0.0,1490.0,368.0,0.6731576447463536,0.6693505429303116,0.974510966212211,0.7818612922347362,-0.1926496739774748,0.9700372423493663,0.7645228215767634,0.07420637002466131,0.11086324020863189,0.7834689779770878,0.9856265622002951,0.3306494570696883,0.33902087509389794,0.4141017504822466,50.837908693201555,nan,nan,inf,89.54713506217708,nan,nan,nan,19.652520894211783,43.61632423143158,11.88706637662099,32.67973856209136,15.090555517618368,0.0,0.0,0.0,0,0.756101289625207,2.2076235790922243,1.969798048973519,6,4.356159951229685,1165.0
20260624_122140,0,AttMpls,,25,25,4,maxmin,0.5,0.5,5,0.0,1856388.8276978699,4.554322244002833,5.6233880440934724e-12,SUCCESS,1112.25,1112.25,1644.0,1208.0,1660.25,1328.2,3712539.64982594,4,3712535.64982594,0.0,1490.0,238.0,0.6731576447463536,0.670427742591794,0.974510966212211,0.7160640189685833,-0.2584469472436277,0.9700372423493663,0.714931606925036,0.05652412384558193,0.08431053826481938,0.7834689779770878,0.9938692087147326,0.32957225740820595,0.30466911469785835,0.4089405215359347,50.837908693201555,nan,nan,inf,69.5792142101006,nan,nan,nan,19.07301496263175,49.370951425337914,5.634695176985702,7.0621468926553606,15.090555517618368,50.560422690234105,103.82979859371767,158.6966078602123,0,0.6396289202619364,1.0000000000000062,1.0000000000000004,6,1.0487656786383304,816.0
20260624_122142,1,AttMpls,,25,25,4,maxmin,0.5,0.5,5,0.0,3706406.039547328,0.039076917004422285,0.0,SUCCESS,nan,1145.0,nan,1383.0,1685.75,1348.6000000000001,3768598.349109612,5,3768593.349109612,0.0,1547.0,495.0,0.677953635033707,0.678516166873766,0.9988505747126437,0.7948275862068965,-0.20402298850574718,0.996578812283659,0.7921997065739912,0.11237307109446555,0.16561590803682635,0.7761601997257146,0.9706590397470264,0.32148383312623396,0.3032589016294508,0.46068227692195546,45.689311744482346,nan,nan,inf,156.90480778585757,nan,nan,nan,17.719243249945265,45.4108636277099,44.0907418135042,111.11111111111111,15.090555517618368,0.0,0.0,0.0,0,0.6267124487318171,1.4377215222337132,0.9439135887512126,4,0.9390976614798604,697.0
20260624_122144,1,AttMpls,,25,25,4,maxmin,0.5,0.5,5,0.0,666627634.5882845,0.0006425909959943965,,SUCCESS,1145.0,1145.0,1738.0,1287.0,1685.75,1348.6000000000001,5568809.47473891,6,5568803.47473891,0.0,1547.0,266.0,0.677953635033707,0.6788581907297272,0.9988505747126437,0.7619893428063943,-0.23686123190624941,0.996578812283659,0.7491564586268145,0.05284623238571399,0.07784576087814131,0.7761601997257146,0.9926059459823696,0.3211418092702728,0.3313651939871947,0.37712733856366926,45.689311744482346,nan,nan,inf,72.44372048762465,nan,nan,nan,19.3999996111573,45.4108636277099,7.361058342394375,15.57632398753893,15.090555517618368,0.0,0.0,0.0,0,0.715146043118608,2.022228730694818,1.8107668813486208,5,3.3524086581908286,1096.0
20260624_122148,1,AttMpls,,25,25,4,maxmin,0.5,0.5,5,0.0,1856414.2749668695,3.178603357009706,1.0486174613221266e-06,SUCCESS,1145.0,1145.0,1738.0,1306.0,1685.75,1348.6000000000001,3712539.64982594,4,3712535.64982594,0.0,1547.0,285.0,0.677953635033707,0.6786301206642058,0.9988505747126437,0.7505747126436781,-0.24827586206896557,0.996578812283659,0.7476143355600413,0.062468174126192544,0.0920504000987344,0.7761601997257146,0.9893852533091136,0.32136987933579414,0.3261140190368793,0.38371229865011025,45.689311744482346,nan,nan,inf,64.9952932892033,nan,nan,nan,20.6301244419336,46.6217436809743,7.467640558393688,11.627906976744185,15.090555517618368,49.583024179283036,77.77193418912132,109.18748859029814,0,0.6206960746144349,1.0000000000000044,1.0,11,1.251052731821259,851.0
20260624_122150,2,AttMpls,,25,25,4,maxmin,0.5,0.5,5,0.0,2625274.3721882612,0.009470388002227992,0.0,SUCCESS,nan,1123.25,nan,1375.0,1676.5,1341.2,2563795.7465328006,3,2563792.7465328006,0.0,1570.0,601.0,0.6633154485060924,0.6680743300993436,0.9920859242509893,0.7963076923076923,-0.19577823194329702,0.9820114971518024,0.7934528329782146,0.12964241945314062,0.19405388534216336,0.7793313880272568,0.9582513945806403,0.3319256699006564,0.300159032109005,0.5017774656878391,49.39722854130272,nan,nan,inf,210.60905807789786,nan,nan,nan,18.892348218945937,45.4108636277099,55.73211627193519,166.66666666666666,15.090555517618368,0.0,0.0,0.0,0,0.7086033920100488,1.6780938357079827,0.9692379900649534,5,1.3399293461641089,589.0
20260624_122152,2,AttMpls,,25,25,4,maxmin,0.5,0.5,5,0.0,378862988.30687493,0.0005294760048855096,,SUCCESS,1123.25,1123.25,1755.0,1163.0,1676.5,1341.2,4420065.571445771,5,4420060.571445771,0.0,1570.0,113.0,0.6633154485060924,0.6709046123100668,0.9920859242509893,0.7156923076923077,-0.27639361655868155,0.9820114971518024,0.7127384615384615,0.03689543493257933,0.05499356280401848,0.7793313880272568,0.9984827669029412,0.3290953876899332,0.327240248728095,0.3735264314649015,49.39722854130272,nan,nan,inf,63.83920285694376,nan,nan,nan,19.223729972719426,45.4108636277099,5.0248519727634395,7.299270072992701,15.090555517618368,0.0,0.0,0.0,0,0.8922901319851457,4.256928651604445,2.863489032089176,6,7.65095831184355,978.0
